venda_id,jogo_id,preco_pago
2599,25,33.58
2600,193,9.88
2600,241,34.33
2600,112,20.25
2601,122,43.27
2601,436,51.18
2601,293,11.88
2602,349,12.3
2602,95,16.13
2602,219,17.04
2602,454,20.77
2603,196,22.44
2603,219,13.54
2603,84,8.0
2603,266,9.71
2604,241,52.43
2604,315,5.42
2605,210,35.89
2605,345,31.15
2606,395,38.91
2607,469,11.53
2607,489,21.83
2608,409,12.67
2608,400,33.93
2608,410,5.56
2609,413,34.36
2609,323,29.99
2610,402,15.97
2610,286,43.25
2610,5,29.21
2610,74,34.06
2611,326,37.1
2612,485,11.55
2612,441,35.92
2612,263,4.53
2613,105,53.17
2613,125,48.89
2613,397,18.4
2613,146,46.38
2614,287,37.83
2614,469,14.2
2615,22,20.48
2616,456,39.5
2616,264,14.29
2616,271,67.34
2617,68,34.37
2617,390,13.34
2618,17,42.47
2618,229,53.97
2618,447,41.93
2619,418,23.47
2619,134,26.46
2619,484,25.49
2619,50,49.1
2620,45,47.3
2621,416,45.51
2621,49,54.69
2621,37,6.23
2622,209,29.3
2622,329,22.24
2623,115,7.82
2624,72,40.55
2624,500,48.32
2624,470,42.5
2625,410,7.74
2626,497,32.76
2626,478,17.87
2626,350,27.95
2626,86,33.63
2627,146,45.5
2627,418,36.22
2627,77,25.77
2628,494,3.85
2628,41,60.72
2628,135,33.92
2628,100,32.86
2629,234,15.31
2629,199,3.46
2629,443,33.88
2629,113,13.17
2630,59,27.67
2630,369,11.34
2630,193,17.36
2630,218,20.98
2631,335,13.13
2631,461,12.14
2631,418,44.29
2631,322,66.1
2632,31,29.57
2633,498,37.84
2633,208,12.24
2633,97,33.1
2633,470,54.98
2634,355,23.77
2634,479,25.19
2635,176,13.74
2635,77,41.65
2635,131,24.62
2635,392,65.11
2636,323,26.04
2637,17,35.35
2637,413,24.36
2637,349,16.44
2638,227,6.23
2639,304,14.31
2639,386,9.15
2640,406,48.17
2640,273,29.36
2640,146,46.24
2640,330,29.21
2641,61,8.11
2642,456,26.87
2642,376,10.67
2642,351,30.9
2643,367,45.13
2643,72,25.72
2643,175,55.93
2644,345,39.82
2644,250,58.58
2644,333,19.46
2644,197,10.99
2645,236,24.85
2645,284,54.99
2646,177,26.75
2646,338,15.1
2646,414,9.15
2646,463,19.99
2647,389,50.44
2647,331,43.72
2648,20,19.6
2649,276,45.4
2649,163,20.38
2649,118,33.56
2650,150,40.9
2650,236,31.95
2651,70,23.53
2652,301,23.77
2653,280,16.28
2654,148,39.55
2654,136,6.1
2655,340,33.55
2655,54,8.29
2655,320,4.4
2655,99,32.9
2656,37,9.69
2656,266,10.4
2656,185,49.89
2656,64,49.09
2657,316,8.97
2657,397,17.12
2657,416,38.8
2658,384,35.8
2659,57,37.01
2659,110,33.37
2660,394,47.61
2660,243,7.45
2660,382,11.39
2660,206,14.89
2661,45,37.68
2661,135,34.16
2661,48,66.72
2662,444,33.83
2662,310,28.81
2663,27,8.83
2663,188,38.04
2664,394,54.37
2664,65,27.75
2664,444,44.06
2665,241,42.61
2665,309,41.09
2666,485,12.55
2667,341,18.2
2668,290,22.89
2669,88,58.39
2669,316,5.62
2669,480,29.92
2669,314,17.05
2670,111,11.65
2670,202,36.96
2670,147,32.12
2670,399,14.23
2671,318,16.02
2671,164,43.32
2672,442,26.14
2672,252,33.82
2673,437,11.77
2673,274,28.39
2673,436,48.89
2674,123,2.94
2674,484,31.34
2674,364,18.48
2674,246,29.81
2675,10,4.49
2675,73,33.54
2676,243,9.38
2676,354,7.89
2677,400,40.85
2677,356,15.41
2677,100,25.88
2678,77,26.38
2679,50,46.31
2679,217,13.96
2679,235,37.7
2680,432,32.08
2681,76,36.7
2681,80,4.48
2682,478,33.13
2682,434,24.31
2682,123,3.02
2682,2,11.38
2683,205,24.9
2684,121,68.68
2684,177,36.4
2685,193,10.17
2685,355,31.92
2685,444,35.75
2685,344,24.92
2686,357,45.27
2686,125,49.6
2686,365,25.84
2686,459,3.94
2687,367,40.88
2688,408,34.97
2688,81,5.86
2688,37,9.69
2689,251,54.25
2689,478,30.13
2690,46,27.08
2690,365,25.08
2691,219,23.52
2691,375,26.13
2692,350,32.39
2692,379,41.81
2693,39,43.57
2693,453,49.18
2693,426,21.56
2694,200,36.95
2694,301,21.4
2694,260,31.36
2695,460,25.86
2695,139,31.37
2695,433,44.91
2696,160,34.19
2696,367,47.71
2696,99,25.79
2696,146,30.36
2697,197,6.03
2697,456,26.07
2697,159,11.19
2697,360,29.15
2698,446,47.43
2698,137,15.19
2698,384,40.17
2699,118,40.11
2699,280,25.04
2700,189,32.88
2700,136,7.72
2701,85,36.13
2701,461,8.66
2702,419,37.87
2702,191,20.98
2703,105,51.82
2703,78,43.16
2703,69,17.1
2704,372,21.97
2704,44,22.07
2704,498,46.96
2704,301,14.21
2705,121,43.38
2705,212,32.96
2705,118,25.82
2706,106,33.41
2706,448,57.88
2707,41,45.63
2707,5,37.17
2707,136,6.67
2708,167,7.46
2708,479,29.05
2709,194,7.86
2709,210,33.13
2709,144,13.21
2709,423,33.55
2710,6,23.49
2711,27,9.8
2711,78,48.37
2712,84,6.35
2712,96,5.63
2712,126,6.19
2712,86,21.69
2713,35,27.92
2713,20,14.77
2714,450,23.49
2715,214,40.08
2715,247,39.37
2715,2,11.26
2715,435,19.61
2716,389,40.21
2717,90,16.28
2717,457,39.63
2718,287,41.24
2719,424,43.51
2720,229,39.55
2721,253,23.09
2721,179,25.33
2721,77,39.16
2722,308,41.4
2722,47,45.94
2722,54,6.09
2722,167,6.57
2723,332,62.32
2723,344,16.89
2723,305,40.15
2723,238,40.44
2724,472,18.39
2724,312,15.19
2724,463,13.45
2724,278,37.06
2725,73,20.21
2725,322,49.75
2726,200,42.07
2726,499,41.32
2727,207,5.32
2728,101,16.03
2728,189,31.54
2728,235,64.39
2729,367,55.61
2729,345,46.62
2729,418,44.24
2729,160,35.47
2730,269,46.26
2730,30,46.84
2731,62,7.11
2732,165,68.89
2732,162,19.71
2732,220,38.39
2732,316,6.2
2733,70,35.36
2733,168,48.3
2734,190,24.76
2734,51,23.27
2734,90,17.35
2734,340,36.07
2735,450,25.08
2735,260,21.94
2735,303,31.57
2736,169,32.54
2736,133,18.44
2736,489,31.89
2736,67,16.0
2737,227,4.25
2737,500,52.58
2737,267,28.31
2738,322,47.44
2738,225,65.88
2739,309,29.3
2739,125,38.47
2739,381,20.62
2740,172,53.68
2740,255,24.7
2740,323,37.26
2740,375,28.92
2741,423,29.26
2741,414,10.5
2742,357,53.6
2742,112,20.41
2743,251,56.03
2743,319,35.52
2743,232,23.72
2743,195,46.68
2744,288,18.2
2745,343,15.82
2746,65,25.46
2746,203,33.36
2746,62,9.51
2747,241,59.19
2747,178,36.97
2748,413,29.22
2748,392,64.3
2748,233,48.51
2748,96,4.33
2749,124,23.46
2750,144,17.95
2750,345,54.94
2751,225,41.32
2751,202,39.05
2752,283,55.82
2752,376,5.81
2753,307,61.8
2754,347,37.59
2754,48,36.92
2755,213,5.17
2755,345,54.42
2756,285,11.47
2757,438,6.4
2757,163,21.4
2757,158,56.11
2758,112,16.42
2758,216,31.77
2758,437,14.74
2759,162,18.53
2759,299,51.48
2759,22,18.25
2759,176,23.12
2760,324,31.78
2760,240,43.88
2760,88,47.62
2760,82,55.17
2761,468,6.14
2761,119,39.65
2762,159,12.92
2762,163,15.38
2762,343,10.49
2762,19,52.09
2763,473,4.7
2763,10,5.79
2763,435,27.2
2764,365,42.68
2765,162,15.02
2765,385,20.88
2766,94,13.19
2767,149,30.76
2767,474,25.35
2768,479,36.4
2768,282,24.16
2768,407,30.04
2768,332,58.63
2769,313,22.58
2769,144,13.07
2769,409,15.79
2770,31,19.65
2771,494,4.08
2771,178,54.45
2771,179,26.99
2772,391,40.38
2772,19,33.54
2773,334,23.02
2773,463,14.26
2773,165,55.71
2773,79,48.05
2774,327,42.53
2774,386,6.54
2775,360,43.3
2775,440,23.33
2775,302,14.94
2776,189,35.04
2777,58,44.93
2777,493,20.08
2777,321,10.61
2777,183,37.9
2778,280,23.14
2778,452,35.08
2779,348,35.4
2779,307,36.39
2779,141,17.28
2779,282,16.51
2780,469,14.66
2780,80,4.75
2780,464,62.4
2780,187,35.24
2781,455,25.28
2781,385,21.89
2781,493,15.87
2781,300,40.6
2782,485,15.58
2782,174,10.18
2783,289,15.87
2783,219,22.31
2783,422,40.08
2784,20,23.24
2784,163,19.99
2784,255,23.66
2785,439,22.74
2785,110,51.51
2786,354,14.37
2786,292,10.08
2786,241,55.89
2786,361,18.12
2787,221,20.81
2787,336,21.76
2788,239,35.54
2789,61,4.77
2789,332,35.38
2789,274,37.86
2790,198,24.04
2790,441,35.19
2790,362,44.78
2791,349,15.66
2791,92,36.49
2791,186,32.5
2791,335,7.79
2792,434,20.9
2792,4,47.48
2793,267,32.28
2794,301,22.38
2794,292,14.12
2795,275,38.63
2796,367,34.68
2796,309,45.35
2797,258,9.05
2797,358,5.09
2798,210,36.63
2798,436,56.77
2799,357,57.93
2799,159,12.9
2799,448,54.48
2800,16,6.11
2800,91,30.74
2800,475,25.78
2800,220,46.13
2801,43,15.13
2802,303,24.78
2802,152,10.75
2803,115,7.06
2804,158,58.74
2804,261,23.02
2804,285,17.24
2805,146,32.31
2805,380,39.61
2805,498,32.56
2806,204,15.99
2807,329,19.72
2807,72,25.6
2807,141,16.41
2808,333,20.5
2809,484,25.34
2809,238,31.25
2809,200,35.72
2809,80,5.19
2810,254,35.96
2810,408,33.35
2810,472,23.81
2810,256,20.36
2811,2,6.31
2812,447,21.76
2812,78,38.42
2812,372,21.47
2813,359,11.37
2813,485,8.08
2813,476,41.52
2813,81,3.85
2814,248,60.56
2814,207,4.25
2815,12,7.11
2815,300,37.77
2815,34,31.29
2816,181,9.6
2817,61,5.37
2818,316,9.65
2818,87,18.43
2818,173,17.46
2819,92,25.18
2819,274,26.2
2819,87,17.84
2820,41,38.87
2820,59,41.84
2820,437,8.98
2821,303,22.42
2822,419,33.64
2823,11,35.95
2823,260,16.4
2823,297,25.17
2824,477,44.36
2825,420,39.79
2825,118,30.93
2826,223,57.92
2826,218,17.73
2826,317,45.74
2826,283,48.32
2827,287,29.96
2827,103,39.78
2827,218,25.37
2828,118,35.86
2829,406,58.06
2829,424,36.82
2830,176,21.3
2830,274,29.87
2831,231,27.37
2831,259,6.64
2832,77,40.25
2832,468,4.84
2832,187,33.8
2832,34,28.04
2833,291,28.31
2833,488,52.85
2833,336,34.43
2833,340,23.77
2834,346,47.74
2834,298,39.53
2834,107,20.29
2835,400,39.05
2836,105,46.31
2837,481,39.02
2838,206,18.8
2838,410,8.06
2838,492,43.68
2839,44,21.84
2839,243,7.07
2839,426,26.96
2840,493,28.53
2841,15,39.23
2841,368,45.75
2841,325,32.49
2842,323,26.02
2843,79,34.48
2843,162,11.21
2843,183,28.31
2843,359,15.67
2844,63,53.99
2844,474,25.28
2844,193,15.28
2845,117,47.01
2846,248,36.24
2846,156,23.25
2846,273,16.4
2847,453,57.74
2847,96,7.37
2847,465,51.57
2847,416,53.66
2848,481,29.36
2849,99,41.51
2850,290,28.44
2850,81,5.27
2850,262,4.3
2851,119,50.71
2851,470,59.17
2851,70,28.27
2852,347,43.1
2853,244,20.98
2853,242,36.54
2854,472,27.88
2854,484,27.39
2855,270,19.32
2855,262,3.67
2855,139,37.32
2856,393,10.21
2856,425,19.92
2856,238,25.48
2857,12,7.49
2857,496,50.58
2857,266,9.95
2858,355,23.5
2859,474,26.4
2860,430,26.91
2860,289,20.64
2860,321,12.04
2860,393,11.64
2861,174,14.95
2861,467,42.65
2861,166,30.15
2861,118,25.16
2862,452,41.54
2862,159,17.21
2863,390,18.86
2863,476,48.03
2864,496,38.55
2865,8,15.32
2866,268,39.63
2866,406,41.37
2866,151,49.67
2866,53,38.94
2867,19,54.34
2867,152,9.51
2867,320,5.6
2868,224,17.73
2868,318,20.81
2868,382,8.62
2869,68,40.16
2870,331,31.22
2870,139,45.41
2871,95,13.96
2871,298,40.23
2872,346,49.2
2873,232,25.79
2873,127,39.75
2873,173,16.65
2874,336,20.73
2874,258,7.58
2874,188,38.52
2875,354,14.08
2875,420,53.98
2875,222,10.18
2875,199,4.38
2876,37,10.76
2876,270,16.26
2876,116,19.92
2876,201,20.22
2877,146,34.04
2877,139,27.91
2877,138,32.55
2878,224,24.4
2879,155,33.41
2879,480,29.55
2879,284,43.7
2880,306,27.58
2880,290,20.91
2881,477,63.37
2881,163,17.46
2881,446,37.57
2881,4,52.46
2882,55,35.97
2882,440,22.29
2882,27,10.67
2882,304,9.34
2883,36,14.75
2884,184,31.83
2884,77,39.79
2884,356,17.88
2885,262,4.81
2885,383,55.95
2885,350,17.04
2885,424,45.04
2886,382,15.36
2886,296,32.92
2886,182,26.97
2887,232,22.49
2888,462,24.81
2888,314,20.67
2888,166,22.23
2889,188,45.1
2889,431,13.46
2889,186,30.3
2889,109,17.14
2890,399,17.51
2890,300,28.05
2891,399,17.74
2891,269,47.39
2891,273,16.6
2891,228,8.97
2892,223,62.54
2892,130,33.59
2892,89,36.73
2892,462,41.19
2893,75,11.2
2893,416,60.87
2894,16,4.77
2895,2,7.85
2895,390,19.26
2895,137,25.59
2895,333,17.39
2896,383,41.28
2897,111,11.33
2898,243,9.56
2899,153,12.56
2899,454,22.41
2899,72,24.59
2900,247,50.18
2900,15,47.32
2900,148,33.77
2900,154,10.8
2901,333,15.41
2901,179,26.15
2901,322,40.48
2901,401,49.25
2902,499,22.26
2902,360,35.58
2903,439,20.23
2903,138,23.32
2903,74,40.34
2904,140,4.91
2904,346,56.2
2904,492,50.96
2905,439,30.04
2905,23,29.06
2906,332,51.51
2906,322,57.31
2906,166,35.52
2907,18,35.18
2907,403,23.06
2907,198,21.7
2907,101,26.16
2908,346,45.17
2908,297,34.38
2908,101,23.96
2908,1,31.23
2909,330,26.44
2909,144,12.91
2910,125,30.49
2910,295,26.88
2911,266,6.85
2912,297,23.91
2913,347,51.12
2914,232,26.08
2915,137,17.47
2915,401,56.94
2915,494,4.94
2916,411,38.38
2917,440,22.81
2917,53,33.41
2917,75,11.46
2917,142,32.16
2918,488,49.78
2918,139,41.17
2918,313,34.45
2919,136,8.56
2920,328,4.58
2920,398,12.12
2920,114,14.95
2920,165,47.96
2921,120,10.68
2921,362,35.55
2921,475,26.62
2921,442,28.31
2922,400,43.61
2922,432,37.41
2923,362,37.41
2923,103,29.24
2923,206,15.41
2924,132,13.01
2924,481,50.91
2925,179,26.17
2925,479,41.27
2925,262,3.13
2926,248,54.48
2927,67,14.32
2927,330,36.76
2927,382,11.18
2927,494,5.03
2928,217,8.22
2929,488,49.4
2930,102,35.59
2931,342,35.1
2931,275,36.64
2932,389,52.53
2933,260,16.43
2933,466,15.78
2933,488,46.24
2933,163,22.17
2934,30,29.07
2934,423,23.49
2934,407,22.16
2934,442,23.25
2935,80,4.0
2935,10,3.35
2935,442,28.4
2936,179,20.05
2937,363,25.81
2937,245,13.17
2938,337,14.54
2939,405,17.26
2939,254,40.39
2939,302,16.61
2939,376,5.83
2940,127,34.18
2941,172,38.32
2941,348,29.75
2941,27,9.49
2942,244,18.67
2942,330,41.05
2943,50,28.87
2943,151,53.81
2944,364,14.08
2945,10,3.27
2945,453,46.25
2946,163,23.07
2947,421,6.43
2948,407,29.82
2948,43,28.51
2948,370,33.95
2949,170,7.4
2950,473,5.21
2951,57,32.59
2951,146,36.07
2951,492,45.58
2952,417,14.39
2952,153,6.77
2952,291,34.31
2952,158,59.89
2953,234,14.75
2953,47,44.4
2953,419,40.67
2953,131,19.11
2954,8,16.7
2954,351,25.95
2954,296,40.49
2955,372,25.45
2955,390,13.39
2955,161,54.16
2955,86,26.44
2956,115,6.29
2956,92,38.64
2956,147,26.8
2956,243,7.29
2957,166,38.66
2957,24,41.3
2958,492,56.5
2958,490,39.13
2958,30,43.65
2958,232,20.66
2959,204,16.69
2960,311,27.67
2960,303,39.99
2960,372,27.92
2961,477,33.28
2961,229,49.24
2961,238,24.23
2961,257,54.53
2962,247,55.69
2963,383,33.43
2963,389,58.09
2963,218,20.83
2964,180,14.85
2964,495,26.63
2964,4,32.96
2964,150,52.92
2965,178,60.57
2965,323,22.77
2965,388,41.44
2965,197,10.49
2966,277,38.74
2966,19,33.3
2966,49,51.81
2966,134,22.46
2967,189,23.23
2967,167,5.4
2968,94,14.15
2969,328,6.58
2969,273,20.89
2970,37,11.92
2970,474,30.25
2970,99,37.5
2970,244,27.99
2971,220,30.47
2972,290,20.93
2973,126,4.53
2973,220,34.17
2973,103,44.15
2973,113,18.45
2974,12,6.55
2974,169,35.26
2974,258,5.19
2974,252,49.91
2975,373,42.85
2975,230,56.17
2976,130,25.09
2977,170,4.59
2977,25,40.35
2977,102,57.82
2978,204,26.36
2978,106,35.09
2978,20,19.92
2978,420,44.02
2979,170,7.43
2979,373,41.11
2979,431,13.92
2979,453,38.74
2980,102,50.35
2980,222,16.67
2980,25,60.73
2981,448,57.63
2981,350,18.86
2981,499,26.1
2982,206,14.7
2982,211,37.87
2982,119,37.36
2982,429,38.31
2983,284,43.3
2983,137,20.75
2983,477,62.66
2984,165,36.14
2984,459,3.44
2984,402,12.13
2985,88,41.62
2985,388,51.4
2985,167,7.06
2985,486,47.74
2986,486,52.07
2986,191,28.47
2986,193,11.26
2987,273,19.8
2987,100,43.73
2987,416,44.48
2987,125,43.91
2988,390,11.14
2988,52,49.65
2988,136,5.87
2988,30,42.95
2989,158,42.64
2990,378,11.43
2990,175,42.6
2991,68,26.32
2991,405,18.88
2991,1,20.31
2991,293,13.53
2992,477,48.08
2992,152,11.83
2992,373,43.54
2993,362,51.04
2993,6,29.97
2993,256,30.88
2993,317,34.6
2994,478,20.92
2994,115,9.69
2995,416,32.17
2995,103,48.58
2995,109,15.73
2996,338,25.73
2996,47,46.02
2996,379,55.2
2996,360,24.0
2997,178,67.86
2997,4,30.89
2997,121,58.08
2998,61,7.93
2999,37,9.12
2999,491,57.01
2999,21,25.99
3000,98,17.13
3001,328,7.07
3002,137,24.68
3002,403,19.61
3002,276,44.17
3003,221,16.51
3003,499,22.3
3003,358,4.66
3004,122,42.14
3004,340,26.99
3004,284,57.02
3004,449,31.18
3005,269,32.48
3005,456,24.44
3005,366,45.49
3005,413,29.04
3006,103,31.91
3006,253,30.52
3006,258,6.57
3006,123,3.49
3007,338,24.53
3007,430,31.66
3007,472,24.68
3008,467,34.38
3009,448,48.97
3010,342,34.61
3011,472,25.09
3011,366,36.07
3011,390,13.61
3012,441,24.76
3012,288,28.18
3012,158,50.55
3012,253,30.04
3013,316,7.83
3013,7,27.01
3014,321,10.16
3014,372,20.88
3014,463,26.05
3015,481,49.5
3016,321,13.31
3016,470,62.52
3016,37,8.67
3017,97,20.76
3017,131,31.13
3018,190,18.18
3018,290,21.61
3018,9,43.96
3019,302,9.35
3019,51,34.57
3020,109,17.45
3020,431,8.43
3020,194,8.68
3021,52,29.69
3021,394,53.51
3022,394,52.4
3022,200,34.0
3022,463,20.54
3023,370,39.59
3023,379,53.85
3023,182,31.27
3024,428,5.44
3025,6,16.21
3025,83,7.62
3025,246,36.35
3025,30,54.54
3026,17,41.82
3027,70,27.18
3027,160,26.71
3028,9,34.19
3028,36,24.48
3029,382,10.77
3030,287,30.17
3030,5,24.46
3031,31,16.23
3032,60,23.13
3033,57,37.95
3033,351,31.84
3034,112,19.68
3034,6,15.8
3034,292,16.49
3034,272,40.03
3035,482,32.61
3036,498,30.69
3036,468,6.79
3036,412,10.56
3036,252,25.67
3037,386,4.82
3037,454,21.87
3037,197,10.98
3038,372,34.91
3039,451,18.39
3039,289,14.56
3040,399,18.06
3040,403,16.38
3040,334,27.84
3041,234,25.86
3041,436,66.98
3042,264,22.49
3042,373,27.08
3042,440,22.06
3043,383,49.41
3043,453,56.96
3044,93,52.2
3044,367,57.42
3044,149,34.85
3045,131,23.12
3045,268,56.11
3045,209,21.61
3045,328,5.25
3046,388,44.13
3046,115,8.66
3046,27,11.46
3046,24,43.9
3047,405,22.17
3047,200,44.36
3048,165,57.07
3048,492,29.86
3049,403,24.14
3049,211,25.78
3050,250,34.76
3050,341,30.08
3050,459,4.06
3050,400,39.15
3051,386,6.97
3051,206,12.75
3051,342,39.8
3051,10,3.96
3052,345,53.69
3052,155,38.39
3053,431,11.1
3053,349,11.71
3053,395,40.5
3054,205,14.86
3054,331,30.0
3054,361,18.83
3054,201,28.32
3055,442,24.66
3056,440,19.11
3056,435,24.8
3056,333,20.36
3057,308,40.12
3057,368,30.82
3058,240,31.1
3058,285,14.13
3059,225,48.39
3059,9,62.8
3059,41,59.65
3059,478,30.31
3060,437,13.61
3060,126,7.98
3061,442,31.57
3062,375,17.01
3063,25,44.07
3063,282,19.77
3063,301,16.17
3064,377,6.91
3064,266,8.73
3064,262,2.88
3064,294,9.33
3065,397,15.88
3065,245,11.93
3065,474,38.44
3065,87,24.87
3066,332,36.32
3066,358,4.29
3067,286,43.87
3067,127,27.76
3067,117,39.77
3068,383,34.01
3068,45,28.64
3068,154,10.55
3068,390,17.36
3069,298,34.49
3069,103,46.91
3069,85,40.35
3069,346,47.65
3070,186,29.01
3070,183,38.66
3070,235,39.18
3070,374,13.04
3071,357,39.51
3072,371,9.98
3072,163,19.15
3072,257,55.12
3072,411,35.62
3073,210,32.81
3073,294,7.96
3073,143,32.54
3074,205,26.57
3074,242,34.18
3075,254,53.11
3075,161,44.48
3075,7,24.67
3075,72,24.15
3076,8,20.97
3076,218,15.61
3076,24,26.9
3076,345,35.89
3077,39,37.94
3077,81,3.75
3077,174,15.7
3077,237,18.27
3078,329,18.08
3078,146,37.71
3078,237,19.53
3079,480,23.4
3079,447,30.74
3080,431,7.95
3081,493,20.81
3081,443,44.04
3081,472,32.09
3082,123,4.3
3082,126,8.04
3082,312,23.04
3082,212,47.39
3083,155,50.56
3084,408,42.16
3084,59,50.69
3084,110,51.38
3084,127,36.91
3085,25,34.88
3085,106,19.82
3086,309,32.57
3087,95,21.82
3087,67,17.8
3088,163,17.51
3088,213,5.4
3088,268,41.19
3089,489,27.47
3090,302,9.43
3090,421,6.41
3091,500,52.36
3092,43,18.36
3092,384,29.93
3093,389,41.35
3094,46,31.41
3094,48,35.77
3094,202,53.97
3095,287,35.93
3095,219,22.24
3096,472,29.23
3096,264,18.15
3096,343,10.84
3097,410,8.43
3097,394,52.36
3098,499,35.45
3098,41,62.69
3099,450,24.2
3099,373,33.58
3099,197,6.09
3100,341,31.1
3101,470,38.21
3101,110,37.29
3101,111,9.22
3102,453,49.19
3102,112,20.78
3102,92,31.78
3102,344,15.84
3103,164,39.01
3103,498,38.02
3103,158,55.81
3103,205,14.91
3104,449,34.56
3104,285,19.81
3104,100,24.29
3104,192,23.51
3105,83,6.71
3105,452,33.26
3105,42,62.72
3105,227,4.5
3106,350,22.32
3107,7,25.48
3107,318,17.94
3107,248,52.61
3108,75,14.87
3108,46,46.54
3109,191,18.65
3109,326,35.67
3110,398,16.4
3110,174,10.67
3111,156,30.42
3112,485,11.05
3112,356,16.95
3112,220,39.94
3112,322,40.1
3113,340,25.84
3113,18,21.4
3113,212,41.51
3113,301,15.35
3114,261,30.65
3114,337,17.08
3115,438,6.41
3116,14,21.42
3116,440,13.44
3116,132,15.36
3117,224,23.85
3118,498,33.47
3118,420,51.91
3119,53,40.68
3119,70,25.18
3119,263,5.63
3119,204,27.32
3120,467,42.0
3120,425,20.54
3120,359,12.62
3120,439,35.42
3121,479,32.96
3122,421,4.4
3123,381,14.82
3123,289,23.22
3123,111,9.55
3123,466,22.43
3124,444,51.59
3125,294,6.04
3126,7,35.5
3127,238,35.51
3127,465,39.43
3128,456,31.43
3128,65,21.89
3129,155,47.36
3129,79,58.55
3129,268,42.82
3130,278,62.37
3130,423,40.43
3130,213,4.5
3131,357,32.97
3132,215,19.27
3132,496,35.08
3132,208,11.82
3132,203,56.57
3133,142,34.19
3133,47,51.12
3133,425,18.88
3134,413,24.4
3134,75,15.44
3134,60,29.37
3134,138,17.87
3135,57,42.9
3135,255,23.35
3135,215,19.93
3136,205,18.83
3136,443,31.1
3137,55,60.3
3137,149,36.56
3137,128,33.29
3137,16,6.03
3138,274,43.61
3138,450,31.02
3138,198,25.55
3139,324,58.74
3139,401,43.24
3139,77,27.41
3140,322,44.1
3140,183,36.36
3140,224,16.79
3141,372,29.86
3142,444,45.3
3142,218,22.64
3143,353,5.64
3144,397,12.99
3144,293,17.05
3144,122,55.79
3144,358,5.36
3145,300,38.08
3145,267,24.33
3145,273,20.01
3146,49,41.61
3147,275,31.6
3147,132,13.14
3147,208,8.88
3147,129,7.32
3148,297,23.0
3148,479,32.48
3148,12,6.98
3149,152,7.58
3149,402,11.65
3149,308,37.25
3150,460,29.89
3150,238,37.48
3150,66,41.84
3151,22,21.08
3151,413,34.43
3151,231,28.45
3152,130,31.67
3153,194,12.6
3153,129,6.26
3153,331,29.48
3153,114,19.89
3154,313,38.67
3155,467,55.26
3155,371,10.1
3155,384,27.74
3156,183,35.08
3157,421,5.49
3157,135,24.39
3157,24,30.52
3157,352,7.94
3158,430,33.79
3159,119,27.63
3159,363,42.08
3159,89,19.9
3160,359,11.51
3161,232,18.52
3161,304,14.14
3161,493,26.92
3162,230,50.83
3162,333,26.15
3163,420,48.41
3163,450,21.44
3164,99,35.21
3164,264,24.35
3165,364,15.5
3166,269,27.37
3167,201,21.59
3167,27,7.57
3168,115,5.91
3168,195,51.84
3168,442,37.55
3169,26,7.3
3169,252,43.85
3170,259,4.93
3170,394,42.77
3171,268,57.61
3172,294,8.44
3172,365,41.46
3172,497,37.02
3173,97,29.69
3173,77,34.7
3173,133,16.0
3174,191,27.37
3174,463,17.21
3174,492,58.43
3175,4,34.85
3176,275,35.55
3176,324,36.2
3176,353,5.53
3177,255,33.12
3177,86,22.6
3177,476,40.48
3178,257,42.88
3178,78,57.07
3178,474,36.72
3179,479,23.11
3179,3,38.76
3179,234,27.1
3179,85,43.63
3180,146,49.03
3180,176,13.59
3181,165,55.5
3181,122,35.26
3182,221,16.93
3182,484,32.09
3182,146,38.58
3182,258,7.99
3183,316,8.06
3183,416,31.0
3183,174,11.37
3183,89,33.26
3184,436,47.91
3184,334,40.38
3184,82,60.33
3184,73,21.29
3185,7,25.4
3185,213,6.5
3186,383,58.22
3186,48,65.87
3186,147,44.7
3187,253,30.15
3187,332,61.25
3188,14,25.66
3188,405,31.49
3188,247,29.33
3188,175,52.71
3189,251,56.59
3189,239,30.24
3190,56,39.04
3190,98,13.23
3191,216,33.28
3191,364,20.36
3191,95,14.67
3192,288,19.51
3192,391,41.53
3192,132,14.89
3193,150,46.57
3193,139,28.87
3193,51,43.14
3194,390,15.23
3194,19,54.03
3194,329,21.3
3195,146,38.01
3195,73,38.73
3195,250,62.86
3196,42,42.38
3197,123,2.75
3198,212,38.91
3198,312,19.75
3199,30,41.31
3199,482,47.29
3200,22,24.35
3200,378,12.74
3201,477,46.25
3201,425,13.63
3201,354,10.4
3201,73,29.42
3202,458,4.76
3203,384,31.88
3203,196,23.57
3204,453,54.16
3204,68,29.07
3204,396,23.26
3204,128,47.21
3205,253,32.38
3205,218,14.21
3206,134,26.64
3207,337,18.7
3208,356,22.47
3208,383,50.23
3209,291,34.51
3210,447,32.11
3210,213,3.9
3211,479,28.47
3211,402,9.01
3211,370,34.09
3211,268,53.15
3212,10,4.94
3212,165,66.0
3212,255,32.08
3213,398,11.48
3213,44,38.63
3213,243,10.54
3214,404,17.84
3214,245,13.04
3214,364,17.15
3214,105,33.96
3215,423,22.68
3215,112,22.28
3215,138,18.01
3216,83,7.97
3216,181,12.8
3216,78,34.34
3217,349,15.22
3217,206,10.8
3217,203,58.5
3218,283,42.18
3219,174,12.25
3219,282,19.46
3219,470,41.08
